package_key,package_filename,package_topic,table_type,internal_id,source_id,source_title,source_url_or_identifier,country_or_region,setting_or_context,patient_stage_or_process_step,condition_or_issue,topic_category_or_theme,finding_or_quote_or_case,what_happened,what_was_missed_or_identified,delay_or_timeline,product_or_system_implication,evidence_quality,source_file_path,evidence_ref
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,black_zone_matrix,,,,,,,,,,,,,,,medium-low,04_topic_outputs/maps_or_matrices/black_zones_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_matrix.csv::black_zone_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,black_zone_matrix,,,,,,,,,,,,,,,high,04_topic_outputs/maps_or_matrices/black_zones_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_matrix.csv::black_zone_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,black_zone_matrix,,,,,,,,,,,,,,,medium-high,04_topic_outputs/maps_or_matrices/black_zones_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_matrix.csv::black_zone_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,black_zone_matrix,,,,,,,,,,,,,,,high,04_topic_outputs/maps_or_matrices/black_zones_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_matrix.csv::black_zone_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,black_zone_matrix,,,,,,,,,,,,,,,medium,04_topic_outputs/maps_or_matrices/black_zones_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_matrix.csv::black_zone_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,black_zone_matrix,,,,,,,,,,,,,,,medium,04_topic_outputs/maps_or_matrices/black_zones_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_matrix.csv::black_zone_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,stage_data_matrix,,,,,,,,,,,,,,,,04_topic_outputs/maps_or_matrices/stage_data_matrix.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/stage_data_matrix.csv::stage_data_matrix
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Longitudinal diagnostic signal accumulator,,,,,,medical history; follow-up; repeat visit,"Repeated visits, slow lab drift, weight loss, multi-system symptoms",,Longitudinal diagnostic signal accumulator,Auto-cluster symptoms/labs/visits/referrals into unresolved diagnostic threads.,,,Auto-cluster symptoms/labs/visits/referrals into unresolved diagnostic threads.,,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Longitudinal diagnostic signal accumulator
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Repeat-visit diagnostic reset,,,,,,arrival; triage; first assessment,Return within days/weeks for same/worse complaint,,Repeat-visit diagnostic reset,"Require clinician to review prior diagnosis, what changed, and dangerous alternatives.",,,"Require clinician to review prior diagnosis, what changed, and dangerous alternatives.",,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Repeat-visit diagnostic reset
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Closed-loop abnormal result ownership,,,,,,labs/imaging interpretation; discharge,Abnormal lab/imaging/microbiology after visit/discharge,,Closed-loop abnormal result ownership,Assign owner + deadline + patient notification + acknowledgment + action status.,,,Assign owner + deadline + patient notification + acknowledgment + action status.,,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Closed-loop abnormal result ownership
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Normal-test trap explainer,,,,,,diagnosis discussion; specialist review,Clinician cites prior/normal test to close diagnosis,,Normal-test trap explainer,"Show test age, scope, symptom status, and what it cannot rule out.",,,"Show test age, scope, symptom status, and what it cannot rule out.",,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Normal-test trap explainer
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Patient voice + severity capture,,,,,,intake form; diagnosis discussion; follow-up,"Patient says not being heard, severe impairment, or fear of missed disease",,Patient voice + severity capture,"Structured fields for patient concern, functional limits, photos, family history, and timeline.",,,"Structured fields for patient concern, functional limits, photos, family history, and timeline.",,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Patient voice + severity capture
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Bias/misattribution guardrail,,,,,,first assessment; referral,Anxiety/stress/weight/age/gender labels used with persistent physical symptoms,,Bias/misattribution guardrail,Prompt clinician to document physical red flags ruled out before psychiatric attribution.,,,Prompt clinician to document physical red flags ruled out before psychiatric attribution.,,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Bias/misattribution guardrail
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Cross-specialty referral map,,,,,,referral; specialist review,Symptoms span GI/GYN/cardiology/neuro/psych domains,,Cross-specialty referral map,Suggest adjacent specialties and shared handoff summary for unresolved patterns.,,,Suggest adjacent specialties and shared handoff summary for unresolved patterns.,,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Cross-specialty referral map
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Imaging finding lifecycle tracker,,,,,,imaging interpretation; discharge; follow-up,Unexpected significant finding or critical imaging detail,,Imaging finding lifecycle tracker,"Track from report to clinician acknowledgment, patient notification, referral, and closure.",,,"Track from report to clinician acknowledgment, patient notification, referral, and closure.",,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Imaging finding lifecycle tracker
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Emergency pathway timers,,,,,,ED/urgent care,"Chest pain, torsion symptoms, sepsis signs, focal deficits",,Emergency pathway timers,"Condition-specific timers/checklists for serial ECG/troponin, ultrasound, CXR, CTA/perfusion.",,,"Condition-specific timers/checklists for serial ECG/troponin, ultrasound, CXR, CTA/perfusion.",,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Emergency pathway timers
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Low-resource diagnostic availability layer,,,,,,labs ordered; treatment decision,RDT/microscopy unavailable; stockout; access/payment barrier,,Low-resource diagnostic availability layer,"Capture test unavailability, alternate plan, referral, and supply-chain alert.",,,"Capture test unavailability, alternate plan, referral, and supply-chain alert.",,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Low-resource diagnostic availability layer
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Medication/access-as-diagnostic-clue,,,,,,medical history; first assessment,"Stopped medication due to cost, adherence barriers, device/supply issues",,Medication/access-as-diagnostic-clue,Surface medication interruption as a risk factor for emergency differentials.,,,Surface medication interruption as a risk factor for emergency differentials.,,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Medication/access-as-diagnostic-clue
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,product_opportunity_from_B,Pending-test discharge contract,,,,,,discharge; follow-up,Test ordered but not resulted before discharge,,Pending-test discharge contract,"Patient-facing and clinician-facing list of pending results, expected date, owner, and action plan.",,,"Patient-facing and clinician-facing list of pending results, expected date, owner, and action plan.",,04_topic_outputs/other_outputs/product_opportunities.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/other_outputs/product_opportunities.csv::Pending-test discharge contract
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,before visit,,,,,,before visit,,,Access/insurance/payment and community-care pathways affect whether testing begins.,High-risk history and persistent symptoms never enter a stable diagnostic pathway.,High-risk history and persistent symptoms never enter a stable diagnostic pathway.,,Community intake + access-risk flags + incomplete-workup registry.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::before visit
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,arrival / registration,,,,,,arrival / registration,,,"Key context such as family history, recent discharge, or repeat visit may not be visible.",A return visit can look like a new isolated encounter.,A return visit can look like a new isolated encounter.,,Front-door repeat-visit banner and family-history prompt.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::arrival / registration
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,nurse triage / vitals,,,,,,nurse triage / vitals,,,Abnormal vitals exist but are not integrated into diagnosis.,"Tachycardia, tachypnea, oxygen saturation, neuro deficits lose salience.","Tachycardia, tachypnea, oxygen saturation, neuro deficits lose salience.",,Triage risk model with forced reassessment when vitals worsen or repeat visits occur.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::nurse triage / vitals
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,first clinician assessment,,,,,,first clinician assessment,,,First plausible diagnosis closes the case.,Anxiety/asthma/gastroenteritis/seizure/COVID labels hide alternatives.,Anxiety/asthma/gastroenteritis/seizure/COVID labels hide alternatives.,,Diagnostic time-out: 'what would be dangerous to miss?' with condition-specific prompts.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::first clinician assessment
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,medical history,,,,,,medical history,,,"Family history, medication access, and symptom timeline are not integrated.",Cost-related medication interruption or autoimmune/cancer family history is treated as background.,Cost-related medication interruption or autoimmune/cancer family history is treated as background.,,Structured risk-context capture linked to decision support.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::medical history
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,physical exam,,,,,,physical exam,,,Time-sensitive exams can be absent or delayed.,Abdominal/testicular signs and evolving pain are not escalated fast enough.,Abdominal/testicular signs and evolving pain are not escalated fast enough.,,Complaint-linked exam checklist and timer for torsion/appendicitis pathways.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::physical exam
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,labs ordered,,,,,,labs ordered,,,"Right lab is not ordered, or ordered but not matched to presentation.","CRP, thyroid tests, antibody results, RDT/microscopy availability.","CRP, thyroid tests, antibody results, RDT/microscopy availability.",,Order-set suggestions and stockout-aware alternatives.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::labs ordered
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,imaging ordered,,,,,,imaging ordered,,,"Wrong imaging, no imaging, or limited anatomic scope.",Thoracic abscess missed by lumbar MRI; no CXR; no CTA/perfusion; delayed ultrasound.,Thoracic abscess missed by lumbar MRI; no CXR; no CTA/perfusion; delayed ultrasound.,,Imaging scope/rule-out warning and emergency pathway trigger.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::imaging ordered
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,lab/imaging interpretation,,,,,,lab/imaging interpretation,,,Abnormal result exists but severity/action is not communicated.,"Right-heart strain, Listeria, AChR antibody, echo vegetation, unexpected radiology finding.","Right-heart strain, Listeria, AChR antibody, echo vegetation, unexpected radiology finding.",,Critical semantics + acknowledgment + action tracking.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::lab/imaging interpretation
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,diagnosis discussion / discharge,,,,,,diagnosis discussion / discharge,,,Pending results and uncertainty disappear from the patient plan.,Patient leaves before critical information returns or before serial tests are done.,Patient leaves before critical information returns or before serial tests are done.,,"Discharge plan must list pending tests, owner, date, escalation route, and patient-facing meaning.",,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::diagnosis discussion / discharge
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,referral,,,,,,referral,,,"Referral is needed but not made, delayed, wrong, or abandoned after poor interaction.",Specialty handoff does not happen or patient drops out after negative encounter.,Specialty handoff does not happen or patient drops out after negative encounter.,,Referral closure tracking plus patient experience/escalation feedback loop.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::referral
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,follow-up / repeat visit,,,,,,follow-up / repeat visit,,,Return visits do not cause diagnostic reset.,The system repeats the same explanation despite worsening signals.,The system repeats the same explanation despite worsening signals.,,Repeat-visit diagnostic reset requiring a new differential and review of prior notes/results.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::follow-up / repeat visit
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,specialist review,,,,,,specialist review,,,"Specialist sees one slice, remote note, or wrong chart.","Wrong patient chart, remote stroke decision, specialty assumptions.","Wrong patient chart, remote stroke decision, specialty assumptions.",,"Identity verification, red-flag checklist, and cross-specialty summary pane.",,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::specialist review
B_missed,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz,Research B / missed signals and diagnostic errors,black_zones_by_stage_from_B,long-term monitoring,,,,,,long-term monitoring,,,Slow trends and chronic invalidation hide deterioration.,"Anemia trend, repeated admissions, persistent symptoms, nutrition decline.","Anemia trend, repeated admissions, persistent symptoms, nutrition decline.",,Trend explorer with unresolved-problem list and functional status/quality-of-life metrics.,,04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv,research_evidence_package_missed_signals_diagnostic_errors_2026-05-30.tar.gz::04_topic_outputs/maps_or_matrices/black_zones_by_patient_stage.csv::long-term monitoring
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E001,S005,,https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/1657753,United States,VA primary care,lab interpretation / imaging interpretation / follow-up,abnormal laboratory or imaging results,alert fatigue,High EHR alert load was linked with clinicians reporting missed abnormal results.,"PCPs received many alerts and reported overload, poor usability, and handoff problems.",Abnormal results could be missed or delayed.,,"Risk-ranked result inbox with owner, severity, patient-notified status, and escalation.",high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E001
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E002,S006,,https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/1656540,United States,primary care,first assessment / history / exam / tests / referral,common missed diagnoses,diagnostic process breakdown,"Reviewed diagnostic-error cases showed breakdowns across history, exam, testing, referral, and tracking.",190 diagnostic-error cases were reviewed using EHR-based triggers.,"Common diseases could be missed, including pneumonia, heart failure, renal failure, cancer, UTI/pyelonephritis.",,"Return-visit flags, diagnostic checklist, and tracking for common high-harm misses.",high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E002
D_clinician,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz,Research D / clinician-side diagnostic pain points,workflow_obstacle_table,E003,S007,,https://link.springer.com/article/10.1007/s11606-019-05343-6,United States,primary care,medical history / first assessment / follow-up,complex patients and limited English proficiency,time pressure,Clinicians often needed more time than allotted.,Time pressure was especially high with complex psychosocial needs and limited English proficiency.,Subtle red flags or context could be missed.,,Previsit narrative capture and interpreter/social-complexity preparation.,high,04_topic_outputs/tables/workflow_obstacle_table.csv,research_evidence_package_clinician_side_diagnostic_pain_points_2026-05-30.tar.gz::04_topic_outputs/tables/workflow_obstacle_table.csv::E003
